Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Target,Price,Restock Needed,Season Month
2024-11-07 17:06:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,L,57,35,92,55,4845,0,November
2024-09-06 19:40:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XL,50,15,65,20,5342,0,September
2024-12-05 14:22:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XXL,73,17,90,22,2161,0,December
2024-05-11 11:09:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XS,12,9,21,11,956,0,May
2024-05-14 15:52:58,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,S,46,20,66,30,6158,0,May
2024-05-18 20:28:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,M,78,18,96,23,6814,0,May
2024-05-13 14:23:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,L,47,49,96,69,2809,22,May
2024-05-15 12:18:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XL,11,32,43,52,4983,41,May
2024-05-16 12:17:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XXL,83,30,113,50,5588,0,May
2024-05-07 20:17:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XS,58,13,71,18,3977,0,May
2024-05-07 10:34:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,S,60,6,66,8,2722,0,May
2024-05-13 20:19:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,M,39,11,50,16,4790,0,May
2024-05-23 15:35:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,L,69,41,110,61,1723,0,May
2024-05-17 15:13:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XL,14,19,33,24,2356,10,May
2024-05-18 16:44:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XXL,28,33,61,53,1152,25,May
2024-05-18 17:26:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XS,66,19,85,24,6862,0,May
2024-05-27 19:43:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,S,74,27,101,37,5676,0,May
2024-05-26 14:44:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,M,64,7,71,9,666,0,May
2024-05-20 15:06:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,L,57,24,81,34,4228,0,May
2024-05-10 12:31:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XL,33,45,78,65,5475,32,May
2024-05-19 20:38:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XXL,24,50,74,75,1916,51,May
2024-10-22 17:30:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XS,82,20,102,30,1911,0,October
2024-10-02 18:52:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,S,57,49,106,69,2486,12,October
2024-10-23 15:31:56,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,M,53,28,81,38,6322,0,October
2024-10-13 13:57:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,L,98,28,126,38,7398,0,October
2024-10-16 18:57:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XL,94,28,122,38,4154,0,October
2024-10-10 20:56:15,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XXL,87,19,106,24,2814,0,October
2024-10-28 18:36:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XS,94,36,130,56,406,0,October
2024-10-19 10:25:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,S,55,33,88,53,2972,0,October
2024-10-21 17:26:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,M,57,43,100,63,7280,6,October
2024-10-12 17:44:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,L,59,40,99,60,2353,1,October
2024-10-12 20:25:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XL,76,22,98,32,1838,0,October
2024-10-14 16:17:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XXL,31,10,41,15,5708,0,October
2024-10-01 10:28:33,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XS,30,37,67,57,3377,27,October
2024-10-25 16:47:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,S,12,9,21,11,3106,0,October
2024-10-17 12:36:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,M,59,47,106,67,2301,8,October
2024-10-14 18:38:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,L,11,40,51,60,1276,49,October
2024-10-15 15:22:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XL,32,26,58,36,4638,4,October
2024-10-12 11:10:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XXL,96,10,106,15,6946,0,October
2024-10-09 19:51:56,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XS,97,17,114,22,1553,0,October
2024-10-03 12:04:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,S,46,36,82,56,7464,10,October
2024-10-03 13:44:15,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,M,86,14,100,19,4278,0,October
2024-10-02 20:01:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,L,26,31,57,51,2929,25,October
2024-10-18 10:09:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XL,88,26,114,36,2473,0,October
2024-10-08 13:09:40,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XXL,18,28,46,38,7612,20,October
2024-10-02 15:03:40,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XS,86,7,93,9,4622,0,October
2024-10-16 14:34:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,S,77,24,101,34,543,0,October
2024-10-14 13:27:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,M,79,21,100,31,3702,0,October
2024-10-01 16:12:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,L,68,48,116,68,6934,0,October
2024-10-18 16:44:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XL,79,20,99,30,3178,0,October
2024-10-27 13:10:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XXL,66,9,75,11,7502,0,October
2024-01-22 18:05:40,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XS,74,45,119,65,1610,0,January
2024-01-27 18:07:05,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,S,45,37,82,57,4654,12,January
2024-01-11 10:18:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,M,51,13,64,18,3262,0,January
2024-01-10 14:55:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,L,33,36,69,56,7869,23,January
2024-01-24 13:38:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XL,29,34,63,54,7420,25,January
2024-01-20 18:39:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XXL,63,43,106,63,7098,0,January
2024-01-20 19:06:53,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XS,71,15,86,20,485,0,January
2024-01-20 17:29:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,S,16,17,33,22,6588,6,January
2024-01-25 11:25:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,M,26,13,39,18,409,0,January
2024-01-21 17:09:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,L,33,46,79,66,2992,33,January
2024-01-11 10:34:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XL,51,11,62,16,5316,0,January
2024-01-13 11:08:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XXL,73,30,103,50,4021,0,January
2024-01-06 17:24:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XS,99,34,133,54,7507,0,January
2024-01-22 16:40:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,S,21,43,64,63,651,42,January
2024-01-11 16:21:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,M,52,14,66,19,6988,0,January
2024-01-26 14:00:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,L,22,42,64,62,1123,40,January
2024-01-05 10:03:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XL,80,45,125,65,4458,0,January
2024-01-03 11:09:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XXL,61,38,99,58,2736,0,January
2024-04-10 18:21:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XS,69,15,84,20,4093,0,April
2024-08-07 12:43:00,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,S,83,43,126,63,814,0,August
2024-08-16 11:54:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,M,21,30,51,50,4766,29,August
2024-09-21 11:23:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,L,79,22,101,32,6877,0,September
2024-10-05 20:17:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XL,87,30,117,50,2293,0,October
2024-04-06 13:35:42,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XXL,80,49,129,69,4951,0,April
2024-10-21 16:26:01,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XS,32,29,61,39,2597,7,October
2024-04-18 14:06:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,S,14,14,28,19,7281,5,April
2024-03-24 20:32:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,M,25,43,68,63,6434,38,March
2024-08-11 20:26:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,L,19,6,25,8,2808,0,August
2024-07-03 11:30:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XL,31,11,42,16,873,0,July
2024-04-04 11:14:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XXL,78,50,128,75,3856,0,April
2024-10-21 13:44:29,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XS,24,30,54,50,1750,26,October
2024-06-07 15:20:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,S,57,22,79,32,4218,0,June
2024-05-15 14:37:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,M,80,33,113,53,6876,0,May
2024-10-17 11:42:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,L,33,36,69,56,2320,23,October
2024-12-23 15:53:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XL,45,46,91,66,4497,21,December
2024-08-07 11:03:58,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XXL,68,20,88,30,2758,0,August
2024-10-14 14:45:17,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XS,55,50,105,75,4737,20,October
2024-10-07 20:46:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,S,55,33,88,53,6781,0,October
2024-10-15 14:42:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,M,69,47,116,67,3329,0,October
2024-10-24 16:01:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,L,51,38,89,58,894,7,October
2024-10-21 18:57:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XL,84,6,90,8,800,0,October
2024-10-21 17:08:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XXL,66,32,98,52,6685,0,October
2024-10-08 20:08:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XS,82,11,93,16,5023,0,October
2024-10-19 12:10:00,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,S,67,16,83,21,5055,0,October
2024-10-03 20:12:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,M,25,48,73,68,4583,43,October
2024-10-26 14:52:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,L,69,28,97,38,1497,0,October
2024-10-11 17:26:14,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XL,21,42,63,62,5410,41,October
2024-10-08 17:56:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XXL,76,17,93,22,858,0,October
2024-10-24 18:44:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,XS,10,48,58,68,1627,58,October
2024-10-08 11:02:08,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,S,15,32,47,52,1173,37,October
2024-10-13 19:28:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,M,21,15,36,20,2529,0,October
2024-10-14 11:49:03,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,L,96,45,141,65,1609,0,October
2024-10-21 15:38:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,XL,71,14,85,19,6669,0,October
2024-10-24 19:34:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,XXL,38,38,76,58,6440,20,October
2024-08-10 20:23:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,XS,25,37,62,57,2119,32,August
2024-08-22 11:25:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,S,59,30,89,50,4190,0,August
2024-08-17 17:59:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,M,20,45,65,65,1214,45,August
2024-08-21 13:41:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,L,52,15,67,20,7861,0,August
2024-08-05 17:32:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,XL,18,50,68,75,6097,57,August
2024-08-07 15:00:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,XXL,65,6,71,8,7766,0,August
2024-08-18 20:35:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,XS,55,43,98,63,7840,8,August
2024-08-21 17:02:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,S,74,41,115,61,2874,0,August
2024-08-25 11:47:53,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,M,62,45,107,65,2449,3,August
2024-08-02 19:25:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,L,52,48,100,68,452,16,August
2024-08-24 18:44:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,XL,45,38,83,58,2239,13,August
2024-08-19 10:27:11,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,XXL,46,19,65,24,6886,0,August
2024-08-21 11:55:53,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,XS,34,39,73,59,2682,25,August
2024-08-08 13:50:03,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,S,34,19,53,24,5674,0,August
2024-08-09 12:40:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,M,52,21,73,31,5690,0,August
2024-08-04 10:08:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,L,51,46,97,66,4114,15,August
2024-08-10 16:34:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,XL,89,32,121,52,2268,0,August
2024-08-10 20:57:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,XXL,81,49,130,69,6136,0,August
2024-01-07 18:08:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,XS,37,28,65,38,4416,1,January
2024-01-27 15:49:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,S,85,36,121,56,7824,0,January
2024-01-22 20:15:42,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,M,84,9,93,11,6754,0,January
2024-01-27 19:05:03,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,L,26,39,65,59,6457,33,January
2024-01-18 20:31:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,XL,96,31,127,51,6956,0,January
2024-01-06 18:29:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,XXL,49,28,77,38,1449,0,January
2024-01-22 16:17:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,XS,70,6,76,8,3851,0,January
2024-01-08 15:20:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,S,94,15,109,20,6034,0,January
2024-01-06 14:13:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,M,42,17,59,22,2429,0,January
2024-01-06 20:53:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,L,18,47,65,67,7506,49,January
2024-01-16 13:40:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,XL,100,30,130,50,1759,0,January
2024-01-18 15:24:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,XXL,18,35,53,55,4864,37,January
2024-01-24 15:39:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,XS,98,21,119,31,4155,0,January
2024-01-09 17:53:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,S,72,41,113,61,6578,0,January
2024-01-20 13:13:42,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,M,31,7,38,9,2584,0,January
2024-01-14 19:11:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,L,57,13,70,18,3529,0,January
2024-01-14 18:30:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,XL,65,14,79,19,3044,0,January
2024-01-24 15:03:01,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,XXL,63,46,109,66,1510,3,January
2024-10-02 10:53:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Max,XS,42,31,73,51,3726,9,October
2024-10-19 16:29:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Max,S,98,32,130,52,7916,0,October
2024-10-14 13:14:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Max,M,90,17,107,22,4701,0,October
2024-10-03 20:45:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Max,L,13,21,34,31,5785,18,October
2024-10-21 10:38:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Max,XL,77,46,123,66,2139,0,October
2024-10-21 13:06:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Max,XXL,25,29,54,39,3764,14,October
2024-10-05 19:46:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Raymond,XS,23,34,57,54,7811,31,October
2024-10-18 12:20:15,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Raymond,S,92,45,137,65,7540,0,October
2024-10-28 13:42:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Raymond,M,79,18,97,23,6204,0,October
2024-10-14 10:12:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Raymond,L,45,12,57,17,547,0,October
2024-10-09 16:37:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Raymond,XL,45,16,61,21,7282,0,October
2024-10-19 18:01:03,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Raymond,XXL,92,15,107,20,7730,0,October
2024-10-21 12:59:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Blackberrys,XS,19,13,32,18,6697,0,October
2024-10-04 14:22:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Blackberrys,S,62,7,69,9,1467,0,October
2024-10-22 19:24:08,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Blackberrys,M,32,38,70,58,4348,26,October
2024-10-07 20:20:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Blackberrys,L,79,26,105,36,6411,0,October
2024-10-07 12:38:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Blackberrys,XL,50,40,90,60,4566,10,October
2024-10-09 20:38:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Suits,Men,Blackberrys,XXL,80,27,107,37,6645,0,October
2024-01-23 13:39:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Max,XS,30,10,40,15,7341,0,January
2024-05-13 20:43:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Max,S,72,16,88,21,7499,0,May
2024-12-15 12:13:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Max,M,90,10,100,15,1980,0,December
2024-12-20 17:21:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Max,L,99,5,104,7,6768,0,December
2024-04-19 17:39:05,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Max,XL,64,48,112,68,3448,4,April
2024-01-04 14:38:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Max,XXL,49,45,94,65,2605,16,January
2024-10-21 15:08:08,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Nike,XS,47,33,80,53,5954,6,October
2024-10-26 19:38:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Nike,S,77,39,116,59,7598,0,October
2024-08-28 20:15:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Nike,M,14,28,42,38,2502,24,August
2024-07-20 15:17:11,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Nike,L,18,26,44,36,3522,18,July
2024-08-19 20:20:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Nike,XL,73,44,117,64,2369,0,August
2024-11-09 13:21:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Nike,XXL,88,34,122,54,4284,0,November
2024-07-24 17:45:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Adidas,XS,30,50,80,75,2329,45,July
2024-05-10 18:12:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Adidas,S,35,23,58,33,2204,0,May
2024-05-05 19:48:25,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Adidas,M,73,44,117,64,2744,0,May
2024-03-12 19:50:15,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Adidas,L,30,25,55,35,4637,5,March
2024-07-20 18:59:11,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Adidas,XL,98,8,106,10,3947,0,July
2024-10-05 16:13:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sportswear,Men,Adidas,XXL,28,34,62,54,3749,26,October
2024-01-08 18:12:05,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Innerwear,Men,Max,XS,55,15,70,20,1336,0,January
